index,op,latency_us,ok,error
0,put,15260,true,
1,put,25733,true,
8,put,33925,true,
2,put,40990,true,
5,put,46640,true,
6,put,51379,true,
7,put,57173,true,
3,put,61807,true,
12,put,69805,true,
15,put,78648,true,
4,put,85527,true,
17,put,94227,true,
11,put,100631,true,
9,put,107230,true,
10,put,112569,true,
14,put,117702,true,
18,put,124965,true,
13,put,131575,true,
19,put,139661,true,
16,put,146721,true,
20,put,136870,true,
21,put,130707,true,
22,put,126937,true,
23,put,126514,true,
24,put,125482,true,
25,put,128185,true,
26,put,129209,true,
27,put,130952,true,
28,put,127885,true,
29,put,124034,true,
30,put,123082,true,
31,put,122550,true,
32,put,124464,true,
33,put,124923,true,
34,put,124343,true,
35,put,127231,true,
36,put,135353,true,
37,put,144067,true,
38,put,148916,true,
39,put,152580,true,
40,put,152873,true,
41,put,154354,true,
42,put,155904,true,
43,put,153524,true,
44,put,153778,true,
45,put,151164,true,
46,put,148567,true,
47,put,150261,true,
48,put,151519,true,
49,put,153603,true,
50,put,152549,true,
51,put,151945,true,
52,put,148226,true,
53,put,146503,true,
54,put,146270,true,
55,put,143442,true,
56,put,135408,true,
57,put,124668,true,
58,put,117025,true,
59,put,110403,true,
60,put,109282,true,
61,put,110967,true,
62,put,108537,true,
63,put,112440,true,
64,put,112542,true,
65,put,112369,true,
66,put,114248,true,
67,put,115507,true,
68,put,114801,true,
69,put,116773,true,
70,put,118651,true,
71,put,118224,true,
72,put,121741,true,
73,put,122416,true,
74,put,122345,true,
75,put,122571,true,
76,put,120187,true,
77,put,119984,true,
78,put,121631,true,
79,put,121562,true,
80,put,123373,true,
81,put,120125,true,
82,put,120998,true,
83,put,119542,true,
84,put,122960,true,
85,put,122709,true,
86,put,122067,true,
87,put,117924,true,
88,put,118410,true,
89,put,114770,true,
90,put,112920,true,
91,put,111884,true,
92,put,109335,true,
93,put,109837,true,
94,put,112843,true,
95,put,113637,true,
96,put,115324,true,
97,put,117010,true,
98,put,116829,true,
99,put,118719,true,
100,put,121539,true,
101,put,123288,true,
102,put,128188,true,
103,put,128093,true,
104,put,128435,true,
105,put,136340,true,
106,put,139613,true,
107,put,149974,true,
108,put,160197,true,
109,put,164602,true,
110,put,165201,true,
111,put,165278,true,
112,put,165254,true,
113,put,163388,true,
114,put,160124,true,
115,put,157825,true,
116,put,157991,true,
117,put,156405,true,
118,put,154531,true,
119,put,155474,true,
120,put,152053,true,
121,put,150520,true,
122,put,145679,true,
123,put,145225,true,
124,put,140565,true,
125,put,134012,true,
126,put,130269,true,
127,put,121775,true,
128,put,109586,true,
129,put,103815,true,
130,put,103653,true,
131,put,107034,true,
132,put,106822,true,
133,put,106203,true,
134,put,108758,true,
135,put,111395,true,
136,put,114304,true,
137,put,115609,true,
138,put,117795,true,
139,put,116241,true,
140,put,118655,true,
141,put,119010,true,
142,put,119163,true,
143,put,118380,true,
144,put,119645,true,
145,put,122629,true,
146,put,125115,true,
147,put,124025,true,
148,put,127182,true,
149,put,127446,true,
150,put,127487,true,
151,put,121830,true,
152,put,120621,true,
153,put,122929,true,
154,put,121450,true,
155,put,120534,true,
156,put,118384,true,
157,put,118440,true,
158,put,115357,true,
159,put,119317,true,
160,put,120120,true,
161,put,124179,true,
162,put,124143,true,
163,put,127129,true,
164,put,127164,true,
165,put,123710,true,
166,put,122576,true,
167,put,122554,true,
168,put,119830,true,
169,put,120721,true,
170,put,122554,true,
171,put,123130,true,
172,put,127255,true,
173,put,126128,true,
174,put,127242,true,
175,put,125584,true,
176,put,123105,true,
177,put,122003,true,
178,put,125611,true,
179,put,121607,true,
180,put,118840,true,
181,put,115330,true,
182,put,115215,true,
183,put,113330,true,
184,put,114754,true,
185,put,117001,true,
186,put,116035,true,
187,put,114772,true,
188,put,115277,true,
189,put,114722,true,
190,put,111627,true,
191,put,110980,true,
192,put,107001,true,
193,put,106042,true,
194,put,106273,true,
195,put,106352,true,
196,put,107452,true,
197,put,108131,true,
198,put,106280,true,
199,put,105707,true,
200,put,105047,true,
201,put,104732,true,
202,put,106547,true,
203,put,106010,true,
204,put,107562,true,
205,put,112016,true,
206,put,115893,true,
207,put,121795,true,
208,put,124858,true,
209,put,129453,true,
210,put,132617,true,
211,put,133112,true,
212,put,137374,true,
213,put,140726,true,
214,put,140789,true,
215,put,141010,true,
216,put,139487,true,
217,put,138623,true,
218,put,136808,true,
219,put,139729,true,
220,put,140913,true,
221,put,143387,true,
222,put,143994,true,
223,put,144431,true,
224,put,142024,true,
225,put,139636,true,
226,put,137880,true,
227,put,134014,true,
228,put,130655,true,
229,put,128062,true,
230,put,129018,true,
231,put,128396,true,
232,put,124560,true,
233,put,125539,true,
234,put,125455,true,
235,put,130815,true,
236,put,136328,true,
237,put,138235,true,
238,put,139328,true,
239,put,141396,true,
240,put,139936,true,
241,put,136831,true,
242,put,136400,true,
243,put,136337,true,
244,put,135649,true,
245,put,130787,true,
246,put,127637,true,
247,put,127787,true,
248,put,126954,true,
249,put,125021,true,
250,put,123080,true,
251,put,126560,true,
252,put,127000,true,
253,put,123002,true,
254,put,121744,true,
255,put,116463,true,
256,put,110404,true,
257,put,110316,true,
258,put,109242,true,
259,put,104358,true,
260,put,103432,true,
261,put,102960,true,
262,put,104584,true,
263,put,104702,true,
264,put,105188,true,
265,put,110054,true,
266,put,111528,true,
267,put,110550,true,
268,put,111655,true,
269,put,114090,true,
270,put,114189,true,
271,put,111509,true,
272,put,111197,true,
273,put,111195,true,
274,put,113717,true,
275,put,115199,true,
276,put,116013,true,
277,put,113807,true,
278,put,113920,true,
279,put,113625,true,
280,put,113743,true,
281,put,115150,true,
282,put,113706,true,
283,put,117232,true,
284,put,119766,true,
285,put,116597,true,
286,put,117977,true,
287,put,117493,true,
288,put,120626,true,
289,put,118409,true,
290,put,116237,true,
291,put,119701,true,
292,put,121422,true,
293,put,121938,true,
294,put,119744,true,
295,put,118019,true,
296,put,117359,true,
297,put,118685,true,
298,put,120598,true,
299,put,122154,true,
300,put,123218,true,
301,put,123581,true,
302,put,122419,true,
303,put,119144,true,
304,put,116399,true,
305,put,116301,true,
306,put,113486,true,
307,put,112820,true,
308,put,108828,true,
309,put,110219,true,
310,put,110980,true,
311,put,109608,true,
312,put,108449,true,
313,put,108325,true,
314,put,109203,true,
315,put,114480,true,
316,put,115016,true,
317,put,115801,true,
318,put,117015,true,
319,put,118093,true,
320,put,120423,true,
321,put,120295,true,
322,put,120334,true,
323,put,121196,true,
324,put,120346,true,
325,put,120029,true,
326,put,121422,true,
327,put,127297,true,
328,put,132669,true,
329,put,132909,true,
330,put,133687,true,
331,put,131750,true,
332,put,133205,true,
333,put,136077,true,
334,put,136375,true,
335,put,132077,true,
336,put,133429,true,
337,put,132621,true,
338,put,131757,true,
339,put,131413,true,
340,put,131766,true,
341,put,132289,true,
342,put,130968,true,
343,put,129214,true,
344,put,128839,true,
345,put,131102,true,
346,put,129977,true,
347,put,125171,true,
348,put,121257,true,
349,put,119477,true,
350,put,120264,true,
351,put,123087,true,
352,put,122217,true,
353,put,122470,true,
354,put,122458,true,
355,put,121614,true,
356,put,122343,true,
357,put,121535,true,
358,put,122061,true,
359,put,120238,true,
360,put,117692,true,
361,put,115580,true,
362,put,115989,true,
363,put,115073,true,
364,put,117333,true,
365,put,114476,true,
366,put,116727,true,
367,put,116017,true,
368,put,116359,true,
369,put,117832,true,
370,put,119225,true,
371,put,126231,true,
372,put,131458,true,
373,put,131007,true,
374,put,131909,true,
375,put,133234,true,
376,put,131990,true,
377,put,133745,true,
378,put,134222,true,
379,put,133642,true,
380,put,133441,true,
381,put,136511,true,
382,put,137058,true,
383,put,136679,true,
384,put,135288,true,
385,put,134153,true,
386,put,132686,true,
387,put,133310,true,
388,put,131071,true,
389,put,129823,true,
390,put,128741,true,
391,put,121233,true,
392,put,114601,true,
393,put,113343,true,
394,put,109977,true,
395,put,108912,true,
396,put,111090,true,
397,put,108975,true,
398,put,106830,true,
399,put,108041,true,
400,put,107395,true,
401,put,104487,true,
402,put,103210,true,
403,put,106668,true,
404,put,107467,true,
405,put,109023,true,
406,put,108225,true,
407,put,108074,true,
408,put,108260,true,
409,put,109182,true,
410,put,107938,true,
