index,op,latency_us,ok,error
406,put,62362,true,
475,get,4301,true,
479,get,1309,true,
408,put,61407,true,
481,get,2638,true,
404,put,66819,true,
477,get,7009,true,
410,put,62961,true,
416,put,60032,true,
485,get,2931,true,
483,get,3588,true,
420,put,56143,true,
412,put,64921,true,
487,get,1244,true,
489,get,2008,true,
418,put,58163,true,
432,put,51678,true,
491,get,2440,true,
495,get,1308,true,
493,get,2182,true,
414,put,65952,true,
426,put,63032,true,
497,get,6557,true,
422,put,66862,true,
434,put,58107,true,
499,get,6523,true,
503,get,3066,true,
501,get,3198,true,
436,put,60348,true,
440,put,55049,true,
424,put,67905,true,
505,get,1667,true,
438,put,62256,true,
507,get,3245,true,
454,put,48284,true,
509,get,4146,true,
511,get,2748,true,
428,put,69431,true,
515,get,472,true,
464,put,39984,true,
442,put,61047,true,
513,get,3058,true,
468,put,43679,true,
517,get,6219,true,
519,get,6094,true,
430,put,75214,true,
444,put,67018,true,
523,get,440,true,
521,get,7641,true,
525,get,7355,true,
452,put,65127,true,
448,put,70020,true,
529,get,382,true,
531,get,407,true,
446,put,73701,true,
458,put,62716,true,
527,get,3629,true,
474,put,52247,true,
535,get,3971,true,
533,get,4031,true,
462,put,66032,true,
478,put,52434,true,
537,get,975,true,
539,get,968,true,
450,put,73679,true,
541,get,2663,true,
470,put,62143,true,
543,get,2890,true,
456,put,75770,true,
547,get,1959,true,
480,put,54151,true,
545,get,3290,true,
460,put,73774,true,
476,put,60106,true,
486,put,54181,true,
549,get,3245,true,
551,get,2388,true,
553,get,1322,true,
555,get,1247,true,
466,put,70218,true,
482,put,59048,true,
496,put,51992,true,
559,get,2740,true,
472,put,69684,true,
561,get,3638,true,
557,get,6903,true,
492,put,58677,true,
502,put,48675,true,
484,put,63092,true,
488,put,63340,true,
567,get,3596,true,
510,put,47582,true,
569,get,6842,true,
516,put,50257,true,
490,put,69904,true,
563,get,10713,true,
565,get,10690,true,
494,put,67898,true,
573,get,3695,true,
500,put,62995,true,
498,put,69955,true,
571,get,4289,true,
575,get,4353,true,
520,put,54056,true,
526,put,50625,true,
504,put,67138,true,
577,get,4429,true,
579,get,5316,true,
581,get,5215,true,
506,put,65629,true,
583,get,3663,true,
536,put,42524,true,
585,get,5534,true,
508,put,69399,true,
589,get,2885,true,
538,put,42713,true,
587,get,5466,true,
591,get,1406,true,
512,put,67827,true,
597,get,4211,true,
540,put,46925,true,
595,get,4290,true,
593,get,5284,true,
522,put,62920,true,
514,put,69871,true,
601,get,2715,true,
599,get,2779,true,
518,put,71810,true,
528,put,58131,true,
552,put,42853,true,
603,get,3140,true,
605,get,712,true,
524,put,69447,true,
609,get,3174,true,
532,put,61014,true,
607,get,3679,true,
613,get,2042,true,
554,put,46868,true,
611,get,3593,true,
534,put,61852,true,
530,put,67599,true,
617,get,2269,true,
542,put,63424,true,
546,put,60547,true,
615,get,8152,true,
558,put,53624,true,
619,get,4387,true,
621,get,3328,true,
548,put,61922,true,
625,get,4396,true,
544,put,65244,true,
562,put,56002,true,
623,get,5659,true,
627,get,3605,true,
556,put,60809,true,
631,get,3373,true,
564,put,55899,true,
633,get,3272,true,
629,get,5916,true,
566,put,56957,true,
550,put,67775,true,
635,get,1307,true,
572,put,49104,true,
637,get,4967,true,
560,put,66466,true,
639,get,5265,true,
568,put,59017,true,
641,get,3198,true,
578,put,48588,true,
643,get,4677,true,
647,get,3769,true,
584,put,48120,true,
570,put,62982,true,
645,get,5882,true,
651,get,1489,true,
574,put,57734,true,
653,get,2468,true,
649,get,3964,true,
576,put,60155,true,
590,put,49428,true,
657,get,3399,true,
580,put,59277,true,
659,get,1551,true,
582,put,60749,true,
655,get,5350,true,
596,put,50443,true,
586,put,56749,true,
661,get,1178,true,
588,put,60072,true,
663,get,4227,true,
665,get,3472,true,
606,put,47666,true,
594,put,56914,true,
669,get,3885,true,
592,put,59958,true,
671,get,2341,true,
673,get,1021,true,
602,put,55383,true,
675,get,843,true,
608,put,53161,true,
667,get,5888,true,
677,get,2524,true,
598,put,58821,true,
604,put,56900,true,
679,get,4262,true,
616,put,51920,true,
681,get,3605,true,
600,put,62729,true,
683,get,3829,true,
610,put,60916,true,
685,get,1940,true,
687,get,1582,true,
620,put,53526,true,
614,put,61219,true,
689,get,3595,true,
622,put,51230,true,
691,get,5103,true,
626,put,50995,true,
693,get,3086,true,
632,put,47358,true,
697,get,6233,true,
612,put,70741,true,
695,get,6276,true,
634,put,51526,true,
636,put,50251,true,
703,get,3785,true,
618,put,70964,true,
699,get,3858,true,
642,put,49130,true,
701,get,4205,true,
640,put,54387,true,
648,put,49068,true,
709,get,4342,true,
638,put,59105,true,
705,get,5078,true,
707,get,6120,true,
624,put,70718,true,
711,get,3494,true,
650,put,52594,true,
713,get,4572,true,
646,put,57886,true,
719,get,2479,true,
628,put,72210,true,
715,get,6037,true,
721,get,1101,true,
717,get,5092,true,
656,put,54375,true,
652,put,56892,true,
630,put,75945,true,
658,put,57454,true,
725,get,3630,true,
723,get,4293,true,
662,put,53528,true,
644,put,69511,true,
727,get,3531,true,
731,get,2571,true,
729,get,3313,true,
666,put,55193,true,
664,put,56534,true,
735,get,7451,true,
668,put,59192,true,
737,get,6866,true,
670,put,59154,true,
654,put,71224,true,
733,get,7639,true,
676,put,55290,true,
739,get,2080,true,
672,put,57389,true,
741,get,2122,true,
745,get,2239,true,
686,put,51213,true,
743,get,6024,true,
660,put,71500,true,
749,get,3509,true,
698,put,46612,true,
747,get,6043,true,
680,put,59044,true,
751,get,5578,true,
674,put,67015,true,
753,get,4821,true,
755,get,4760,true,
694,put,54607,true,
757,get,2423,true,
696,put,52737,true,
678,put,68910,true,
761,get,1383,true,
759,get,3795,true,
692,put,58554,true,
763,get,1233,true,
765,get,2425,true,
706,put,47600,true,
767,get,2745,true,
682,put,69546,true,
769,get,920,true,
700,put,52496,true,
771,get,5211,true,
684,put,73931,true,
773,get,4684,true,
710,put,48625,true,
714,put,47179,true,
775,get,5515,true,
718,put,49227,true,
688,put,75685,true,
716,put,50704,true,
777,get,5581,true,
779,get,3257,true,
722,put,49794,true,
690,put,77584,true,
726,put,48935,true,
781,get,4060,true,
783,get,4079,true,
702,put,74157,true,
789,get,7389,true,
724,put,57056,true,
787,get,7442,true,
736,put,49436,true,
785,get,8263,true,
795,get,3205,true,
708,put,73298,true,
791,get,3683,true,
728,put,56529,true,
793,get,4282,true,
799,get,550,true,
738,put,46329,true,
801,get,2002,true,
704,put,76773,true,
797,get,3371,true,
730,put,59518,true,
742,put,49748,true,
712,put,74918,true,
805,get,3591,true,
803,get,3923,true,
744,put,51209,true,
720,put,71645,true,
807,get,5600,true,
752,put,47524,true,
809,get,3198,true,
748,put,51304,true,
811,get,3343,true,
734,put,66119,true,
813,get,3094,true,
815,get,3363,true,
754,put,50663,true,
817,get,4561,true,
750,put,54218,true,
821,get,3923,true,
758,put,49852,true,
819,get,4552,true,
732,put,70724,true,
823,get,4304,true,
764,put,49072,true,
825,get,3921,true,
740,put,66730,true,
829,get,2098,true,
827,get,3693,true,
760,put,53802,true,
833,get,1981,true,
774,put,44030,true,
831,get,2741,true,
746,put,67385,true,
835,get,787,true,
766,put,52797,true,
837,get,3603,true,
756,put,61387,true,
839,get,4406,true,
841,get,916,true,
772,put,53867,true,
782,put,43485,true,
845,get,2862,true,
762,put,62662,true,
843,get,3049,true,
778,put,52059,true,
784,put,43395,true,
847,get,3927,true,
768,put,61639,true,
851,get,3739,true,
794,put,38812,true,
780,put,50356,true,
849,get,3841,true,
855,get,2720,true,
853,get,2773,true,
800,put,37539,true,
857,get,3607,true,
859,get,905,true,
770,put,64961,true,
790,put,42583,true,
796,put,43073,true,
814,put,32946,true,
863,get,4075,true,
861,get,5040,true,
776,put,64644,true,
824,put,28365,true,
867,get,2570,true,
869,get,2221,true,
802,put,45494,true,
865,get,3520,true,
786,put,64168,true,
871,get,7029,true,
828,put,33574,true,
873,get,6369,true,
804,put,49860,true,
788,put,67877,true,
877,get,4273,true,
879,get,4274,true,
834,put,35641,true,
875,get,4372,true,
812,put,47094,true,
792,put,66950,true,
885,get,6480,true,
838,put,39502,true,
881,get,6568,true,
883,get,6564,true,
818,put,50578,true,
887,get,622,true,
889,get,5234,true,
798,put,68603,true,
891,get,5339,true,
822,put,54228,true,
895,get,788,true,
806,put,70542,true,
893,get,5096,true,
897,get,4179,true,
830,put,52649,true,
899,get,654,true,
836,put,53246,true,
808,put,71126,true,
901,get,3339,true,
903,get,792,true,
905,get,369,true,
907,get,4564,true,
810,put,75462,true,
840,put,58112,true,
909,get,358,true,
816,put,76425,true,
911,get,4188,true,
846,put,58260,true,
913,get,442,true,
915,get,379,true,
820,put,76111,true,
856,put,55837,true,
917,get,3582,true,
826,put,75508,true,
858,put,56986,true,
844,put,66759,true,
919,get,3586,true,
832,put,75493,true,
921,get,4523,true,
850,put,68090,true,
866,put,56795,true,
842,put,72045,true,
923,get,3164,true,
860,put,64878,true,
925,get,3663,true,
929,get,3504,true,
848,put,71841,true,
927,get,3615,true,
872,put,57190,true,
933,get,3580,true,
931,get,3599,true,
870,put,61214,true,
854,put,71612,true,
939,get,1554,true,
935,get,5049,true,
874,put,62219,true,
884,put,53756,true,
937,get,4706,true,
941,get,2994,true,
943,get,790,true,
852,put,76254,true,
886,put,48092,true,
864,put,76486,true,
945,get,4986,true,
882,put,59661,true,
947,get,5393,true,
890,put,53499,true,
949,get,5087,true,
862,put,81663,true,
953,get,4314,true,
888,put,57883,true,
951,get,5008,true,
896,put,52744,true,
955,get,2778,true,
868,put,79475,true,
959,get,4539,true,
892,put,62183,true,
961,get,3298,true,
876,put,74186,true,
900,put,53234,true,
963,get,838,true,
957,get,5752,true,
965,get,2344,true,
906,put,51894,true,
967,get,3529,true,
878,put,78054,true,
971,get,1026,true,
912,put,45191,true,
969,get,4804,true,
916,put,46540,true,
880,put,79516,true,
973,get,4834,true,
975,get,2507,true,
914,put,49767,true,
977,get,4491,true,
918,put,50091,true,
979,get,5502,true,
894,put,73251,true,
922,put,46807,true,
898,put,71335,true,
983,get,3135,true,
985,get,3101,true,
924,put,48419,true,
926,put,45581,true,
981,get,4259,true,
987,get,4710,true,
991,get,4700,true,
902,put,75409,true,
930,put,46725,true,
989,get,4783,true,
928,put,50291,true,
904,put,76450,true,
997,get,4032,true,
936,put,47185,true,
993,get,4377,true,
995,get,4423,true,
932,put,51140,true,
1003,get,4735,true,
940,put,50626,true,
999,get,5126,true,
908,put,76968,true,
1001,get,4840,true,
942,put,50569,true,
948,put,52209,true,
910,put,81568,true,
1009,get,4627,true,
1005,get,4652,true,
1007,get,4657,true,
946,put,52280,true,
1013,get,2957,true,
954,put,46161,true,
1015,get,3351,true,
1017,get,455,true,
952,put,50306,true,
1011,get,3496,true,
920,put,74210,true,
1021,get,395,true,
1023,get,2314,true,
962,put,43763,true,
934,put,67801,true,
1019,get,3923,true,
1025,get,1134,true,
1027,get,435,true,
1029,get,1468,true,
972,put,42369,true,
938,put,67706,true,
1031,get,2789,true,
974,put,44298,true,
1033,get,433,true,
1035,get,486,true,
944,put,69517,true,
978,put,44580,true,
958,put,60892,true,
1039,get,1917,true,
950,put,67934,true,
1037,get,3436,true,
982,put,43459,true,
1041,get,2424,true,
960,put,63530,true,
1043,get,2516,true,
956,put,65924,true,
984,put,45600,true,
966,put,63539,true,
1045,get,4074,true,
964,put,64420,true,
976,put,59246,true,
1047,get,6151,true,
1051,get,2254,true,
1049,get,2813,true,
990,put,48304,true,
968,put,67156,true,
1057,get,2491,true,
986,put,51696,true,
1053,get,3739,true,
970,put,67929,true,
1055,get,3752,true,
1002,put,42977,true,
980,put,67009,true,
1059,get,6715,true,
1014,put,39754,true,
1061,get,6343,true,
988,put,58375,true,
1063,get,6214,true,
996,put,56507,true,
1067,get,5214,true,
1069,get,5205,true,
1065,get,5246,true,
994,put,58875,true,
1020,put,41727,true,
1073,get,1697,true,
1004,put,51569,true,
1018,put,45337,true,
1071,get,3775,true,
1077,get,1843,true,
1075,get,3824,true,
992,put,63000,true,
1008,put,54727,true,
1081,get,1121,true,
1079,get,1400,true,
1085,get,2683,true,
1026,put,45591,true,
1083,get,3182,true,
998,put,63441,true,
1087,get,1561,true,
1012,put,54487,true,
1036,put,42990,true,
1000,put,67134,true,
1089,get,4063,true,
1093,get,2091,true,
1038,put,42206,true,
1091,get,5287,true,
1024,put,53591,true,
1006,put,66231,true,
1095,get,2159,true,
1099,get,1854,true,
1040,put,42799,true,
1030,put,54465,true,
1097,get,4054,true,
1101,get,1628,true,
1010,put,65126,true,
1105,get,1599,true,
1042,put,45947,true,
1103,get,3639,true,
1054,put,37965,true,
1107,get,1464,true,
1016,put,65210,true,
1044,put,47336,true,
1113,get,1032,true,
1022,put,68047,true,
1111,get,4800,true,
1109,get,5558,true,
1052,put,43436,true,
1050,put,45941,true,
1115,get,4952,true,
1028,put,69706,true,
1058,put,44071,true,
1119,get,8172,true,
1068,put,41613,true,
1117,get,8451,true,
1121,get,6918,true,
1060,put,50620,true,
1032,put,73248,true,
1123,get,3605,true,
1125,get,3656,true,
1066,put,45298,true,
1034,put,75676,true,
1070,put,49972,true,
1129,get,7662,true,
1131,get,7644,true,
1127,get,8696,true,
1046,put,69265,true,
1074,put,47711,true,
1137,get,3441,true,
1135,get,3573,true,
1133,get,3640,true,
1076,put,49605,true,
1048,put,72925,true,
1080,put,53559,true,
1082,put,53220,true,
1056,put,72594,true,
1141,get,6029,true,
1143,get,5565,true,
1139,get,6202,true,
1062,put,73468,true,
1088,put,54203,true,
1147,get,5127,true,
1145,get,5932,true,
1151,get,823,true,
1086,put,55502,true,
1149,get,6816,true,
1064,put,73407,true,
1153,get,4941,true,
1092,put,58244,true,
1094,put,56939,true,
1155,get,5999,true,
1159,get,2796,true,
1072,put,72149,true,
1161,get,4907,true,
1157,get,6130,true,
1098,put,59529,true,
1100,put,57790,true,
1078,put,73110,true,
1163,get,4752,true,
1167,get,4120,true,
1106,put,58561,true,
1169,get,1985,true,
1165,get,4598,true,
1102,put,60448,true,
1173,get,1648,true,
1084,put,75528,true,
1175,get,3237,true,
1116,put,55930,true,
1090,put,75004,true,
1171,get,5836,true,
1177,get,742,true,
1108,put,62896,true,
1181,get,2975,true,
1096,put,73052,true,
1179,get,3193,true,
1118,put,59629,true,
1185,get,826,true,
1112,put,65364,true,
1187,get,2949,true,
1104,put,72651,true,
1120,put,59985,true,
1183,get,3984,true,
1189,get,841,true,
1114,put,65816,true,
1132,put,51490,true,
1193,get,2174,true,
1191,get,2958,true,
1110,put,71837,true,
1197,get,1118,true,
1126,put,56623,true,
1195,get,4010,true,
1199,get,2942,true,
1122,put,66436,true,
1203,get,684,true,
1201,get,794,true,
1134,put,51629,true,
1136,put,51577,true,
1207,get,1782,true,
1124,put,64761,true,
1140,put,56016,true,
1205,get,8079,true,
1209,get,6197,true,
1138,put,59619,true,
1128,put,68351,true,
1130,put,70196,true,
1211,get,3026,true,
1154,put,47085,true,
1142,put,59548,true,
1213,get,3539,true,
1217,get,3388,true,
1219,get,2945,true,
1162,put,41781,true,
1215,get,3660,true,
1148,put,56662,true,
1223,get,787,true,
1144,put,57400,true,
1146,put,59383,true,
1170,put,38196,true,
1221,get,2903,true,
1152,put,55857,true,
1229,get,1678,true,
1225,get,3736,true,
1150,put,59806,true,
1231,get,3283,true,
1227,get,4986,true,
1158,put,53839,true,
1176,put,41549,true,
1156,put,60437,true,
1233,get,3075,true,
1235,get,3420,true,
1160,put,55816,true,
1241,get,1934,true,
1237,get,4898,true,
1180,put,42636,true,
1239,get,2363,true,
1164,put,55784,true,
1245,get,3657,true,
1166,put,56501,true,
1186,put,43454,true,
1168,put,54852,true,
1243,get,4576,true,
1172,put,55967,true,
1249,get,3738,true,
1251,get,3148,true,
1247,get,4832,true,
1196,put,41197,true,
1253,get,1043,true,
1174,put,57033,true,
1182,put,53817,true,
1257,get,2708,true,
1200,put,43009,true,
1255,get,4134,true,
1259,get,1445,true,
1178,put,55974,true,
1214,put,34792,true,
1261,get,3870,true,
1192,put,51031,true,
1263,get,7144,true,
1184,put,59395,true,
1194,put,54704,true,
1267,get,4477,true,
1265,get,5425,true,
1218,put,36867,true,
1198,put,55443,true,
1271,get,2953,true,
1275,get,1000,true,
1188,put,62483,true,
1269,get,4082,true,
1273,get,5202,true,
1222,put,39225,true,
1277,get,2389,true,
1206,put,54125,true,
1190,put,65076,true,
1224,put,42585,true,
1279,get,3700,true,
1283,get,431,true,
1285,get,391,true,
1281,get,6636,true,
1210,put,52778,true,
1289,get,898,true,
1287,get,3949,true,
1202,put,62479,true,
1291,get,426,true,
1293,get,4008,true,
1216,put,55567,true,
1204,put,66944,true,
1226,put,58155,true,
1208,put,71800,true,
1295,get,6954,true,
1297,get,530,true,
1299,get,4627,true,
1212,put,70231,true,
1236,put,55548,true,
1301,get,563,true,
1303,get,2925,true,
1220,put,66811,true,
1238,put,57200,true,
1307,get,3837,true,
1242,put,58578,true,
1305,get,5804,true,
1232,put,67894,true,
1228,put,72033,true,
1309,get,3139,true,
1256,put,53192,true,
1311,get,5483,true,
1234,put,70187,true,
1262,put,52800,true,
1230,put,75537,true,
1315,get,2129,true,
1313,get,5172,true,
1244,put,70540,true,
1240,put,72558,true,
1319,get,3736,true,
1317,get,5111,true,
1268,put,50771,true,
1325,get,3654,true,
1323,get,3709,true,
1248,put,70614,true,
1272,put,53845,true,
1321,get,7035,true,
1327,get,3317,true,
1246,put,74717,true,
1252,put,70900,true,
1331,get,1093,true,
1329,get,4662,true,
1278,put,55064,true,
1254,put,74917,true,
1250,put,78919,true,
1335,get,4561,true,
1286,put,53688,true,
1333,get,4933,true,
1341,get,2892,true,
1258,put,77610,true,
1337,get,3827,true,
1288,put,54189,true,
1343,get,2223,true,
1264,put,76023,true,
1339,get,5454,true,
1345,get,4285,true,
1290,put,57894,true,
1347,get,4176,true,
1260,put,81444,true,
1270,put,74027,true,
1349,get,2554,true,
1351,get,3073,true,
1353,get,2138,true,
1266,put,80700,true,
1296,put,57078,true,
1355,get,4179,true,
1300,put,53907,true,
1276,put,76422,true,
1357,get,4979,true,
1274,put,78267,true,
1361,get,5119,true,
1363,get,4376,true,
1280,put,79491,true,
1310,put,46265,true,
1359,get,5346,true,
1282,put,79984,true,
1369,get,3048,true,
1365,get,3923,true,
1322,put,38814,true,
1294,put,72469,true,
1367,get,7733,true,
1284,put,83778,true,
1371,get,4999,true,
1332,put,36741,true,
1334,put,40409,true,
1373,get,8389,true,
1302,put,69014,true,
1377,get,5088,true,
1375,get,6216,true,
1292,put,85710,true,
1383,get,2621,true,
1338,put,38755,true,
1304,put,71548,true,
1381,get,4734,true,
1379,get,5048,true,
1298,put,78454,true,
1387,get,2342,true,
1316,put,61825,true,
1385,get,4922,true,
1389,get,2954,true,
1340,put,43636,true,
1306,put,76297,true,
1346,put,42530,true,
1393,get,4032,true,
1391,get,4651,true,
1395,get,1483,true,
1320,put,64400,true,
1399,get,2781,true,
1397,get,2808,true,
1308,put,76113,true,
1326,put,61330,true,
1401,get,3299,true,
1312,put,75709,true,
1354,put,44079,true,
