index,op,latency_us,ok,error
330,put,41052,true,
329,put,41143,true,
336,put,40085,true,
297,put,65867,true,
331,put,42990,true,
332,put,42511,true,
298,put,67703,true,
335,put,42196,true,
301,put,68129,true,
339,put,45470,true,
337,put,46502,true,
304,put,68499,true,
342,put,42439,true,
341,put,42495,true,
344,put,45008,true,
346,put,44179,true,
307,put,66715,true,
348,put,43925,true,
347,put,47851,true,
352,put,43582,true,
313,put,65694,true,
310,put,68720,true,
315,put,66130,true,
349,put,46783,true,
355,put,41460,true,
358,put,39029,true,
351,put,47809,true,
323,put,62812,true,
354,put,47303,true,
363,put,39576,true,
324,put,64020,true,
357,put,43412,true,
366,put,38916,true,
360,put,41650,true,
328,put,64185,true,
365,put,40223,true,
333,put,62868,true,
367,put,41980,true,
368,put,41886,true,
334,put,63533,true,
369,put,42260,true,
373,put,39821,true,
375,put,39233,true,
371,put,42303,true,
338,put,63801,true,
340,put,65058,true,
376,put,41051,true,
372,put,44110,true,
379,put,41441,true,
374,put,45533,true,
343,put,64818,true,
378,put,47202,true,
380,put,44892,true,
345,put,69718,true,
381,put,47412,true,
383,put,45088,true,
350,put,66730,true,
384,put,47661,true,
386,put,46896,true,
387,put,49070,true,
391,put,45278,true,
353,put,70840,true,
396,put,44046,true,
390,put,46097,true,
388,put,46874,true,
356,put,67673,true,
393,put,46937,true,
400,put,42432,true,
359,put,67077,true,
403,put,43020,true,
395,put,48495,true,
406,put,41120,true,
361,put,67955,true,
409,put,39821,true,
399,put,48177,true,
410,put,41242,true,
402,put,47805,true,
362,put,69577,true,
364,put,71514,true,
405,put,48624,true,
413,put,41413,true,
408,put,44716,true,
370,put,69459,true,
415,put,39284,true,
411,put,45396,true,
377,put,66913,true,
420,put,38034,true,
382,put,64097,true,
416,put,41101,true,
427,put,35985,true,
418,put,43441,true,
431,put,37521,true,
385,put,66182,true,
389,put,66241,true,
432,put,41313,true,
423,put,44144,true,
392,put,70562,true,
425,put,49075,true,
434,put,43568,true,
394,put,72730,true,
440,put,45058,true,
426,put,51378,true,
398,put,73481,true,
429,put,53426,true,
445,put,45582,true,
397,put,74451,true,
433,put,53049,true,
443,put,46889,true,
436,put,53267,true,
401,put,76091,true,
451,put,41256,true,
454,put,42681,true,
435,put,55538,true,
404,put,76209,true,
407,put,72416,true,
457,put,38804,true,
442,put,54878,true,
438,put,56320,true,
412,put,70820,true,
464,put,37902,true,
444,put,54999,true,
414,put,73382,true,
463,put,40739,true,
447,put,54102,true,
417,put,74264,true,
449,put,55052,true,
468,put,42617,true,
474,put,39745,true,
419,put,74188,true,
452,put,52893,true,
473,put,42630,true,
421,put,75613,true,
455,put,52844,true,
461,put,52590,true,
478,put,42440,true,
422,put,77635,true,
480,put,41987,true,
424,put,76546,true,
430,put,75757,true,
458,put,53889,true,
483,put,42371,true,
462,put,53928,true,
486,put,41372,true,
428,put,77346,true,
467,put,51392,true,
437,put,73390,true,
491,put,36641,true,
439,put,75568,true,
470,put,52626,true,
496,put,34287,true,
475,put,53772,true,
441,put,77524,true,
502,put,30052,true,
501,put,32357,true,
446,put,75122,true,
476,put,53450,true,
507,put,30440,true,
448,put,77687,true,
479,put,55646,true,
450,put,74493,true,
510,put,29039,true,
515,put,28735,true,
453,put,73053,true,
482,put,56162,true,
485,put,54175,true,
516,put,29149,true,
456,put,71713,true,
460,put,71412,true,
519,put,29361,true,
489,put,55190,true,
492,put,52568,true,
520,put,30654,true,
459,put,73028,true,
494,put,48505,true,
523,put,29372,true,
497,put,47858,true,
465,put,74691,true,
526,put,30873,true,
466,put,75356,true,
498,put,51156,true,
529,put,35120,true,
503,put,54645,true,
471,put,81190,true,
469,put,82766,true,
504,put,55244,true,
531,put,35546,true,
508,put,53827,true,
472,put,84254,true,
538,put,36544,true,
536,put,39392,true,
513,put,55922,true,
477,put,84102,true,
514,put,55737,true,
481,put,83911,true,
484,put,89964,true,
547,put,42647,true,
518,put,62075,true,
540,put,48704,true,
521,put,61681,true,
549,put,44765,true,
487,put,92882,true,
551,put,44574,true,
524,put,61039,true,
488,put,91806,true,
530,put,63462,true,
527,put,66148,true,
490,put,97142,true,
493,put,93494,true,
552,put,51011,true,
495,put,92345,true,
554,put,51699,true,
535,put,64916,true,
499,put,92928,true,
500,put,90690,true,
558,put,55261,true,
533,put,69126,true,
541,put,66945,true,
562,put,55493,true,
505,put,90849,true,
564,put,55228,true,
567,put,53754,true,
542,put,69755,true,
506,put,90351,true,
569,put,53979,true,
544,put,70150,true,
509,put,90040,true,
511,put,91309,true,
550,put,67710,true,
572,put,52607,true,
575,put,51586,true,
557,put,63575,true,
512,put,91882,true,
560,put,63146,true,
578,put,46124,true,
517,put,92487,true,
563,put,63712,true,
583,put,44607,true,
565,put,63157,true,
522,put,87806,true,
584,put,45299,true,
590,put,42354,true,
525,put,90042,true,
571,put,63346,true,
574,put,63131,true,
589,put,45493,true,
528,put,89737,true,
595,put,38663,true,
577,put,62612,true,
